,cumulative_return,cumulative_capital,maxdd
2022-07-06-10:50,0.0708345212051547,1070361.3678183418,-0.05955984778194745
2022-07-06-10:55,0.06526596027621653,1064400.9953256638,-0.05955984778194745
2022-07-06-11:00,0.06144834057395802,1060337.517114805,-0.05955984778194745
2022-07-06-11:05,0.06311786917469409,1062107.7809260616,-0.05955984778194745
2022-07-06-11:10,0.054792779656470024,1053265.6385718498,-0.05955984778194745
2022-07-06-11:15,0.05609478439357983,1054636.9954227053,-0.05955984778194745
2022-07-06-11:20,0.05477912037857387,1053249.4474789337,-0.05955984778194745
2022-07-06-11:25,0.05961258893663075,1058340.295567114,-0.05955984778194745
2022-07-06-11:30,0.05721865607043637,1055806.6999499379,-0.05955984778194745
2022-07-06-13:05,0.05910115768655374,1057794.2577689013,-0.05955984778194745
2022-07-06-13:10,0.0551124478016412,1053575.0233567348,-0.05955984778194745
2022-07-06-13:15,0.04936511286946295,1047519.774821326,-0.05955984778194745
2022-07-06-13:20,0.04890938069688294,1047042.3863585262,-0.05955984778194745
2022-07-06-13:25,0.050137371281450877,1048328.1445506181,-0.05955984778194745
2022-07-06-13:30,0.04830282762908284,1046404.940807434,-0.05955984778194745
2022-07-06-13:35,0.04933723729877132,1047487.352196615,-0.05955984778194745
2022-07-06-13:40,0.053056903377096926,1051383.655368056,-0.05955984778194745
