,cumulative_return,cumulative_capital,maxdd
2022-07-12-14:40,0.17894757036451017,1182082.0023782586,-0.12670765581359283
2022-07-12-14:45,0.17534356467170398,1177821.7721123237,-0.12670765581359283
2022-07-12-14:50,0.174423982340227,1176738.6680210603,-0.12670765581359283
2022-07-12-14:55,0.17777408062018882,1180680.8582087622,-0.12670765581359283
2022-07-12-15:00,0.1753376924963263,1177804.2613877507,-0.12670765581359283
2022-07-13-09:35,0.17508170182933,1177502.754489287,-0.12670765581359283
2022-07-13-09:40,0.1740623929661457,1176302.5154952123,-0.12670765581359283
2022-07-13-09:45,0.17418201981828918,1176443.2328623093,-0.12670765581359283
2022-07-13-09:50,0.1740116444116221,1176242.7958680897,-0.12670765581359283
2022-07-13-09:55,0.17461030786498533,1176946.9694422577,-0.12670765581359283
2022-07-13-10:00,0.17799630355222168,1180932.106804895,-0.12670765581359283
2022-07-13-10:05,0.17612234549093497,1178719.0895635157,-0.12670765581359283
2022-07-13-10:10,0.17730760035426799,1180116.1720969244,-0.12670765581359283
2022-07-13-10:15,0.18073235464117088,1184157.7800163568,-0.12670765581359283
2022-07-13-10:20,0.18069948854938717,1184118.8613780725,-0.12670765581359283
2022-07-13-10:25,0.1815140366244072,1185083.383117203,-0.12670765581359283
2022-07-13-10:30,0.18014437848739265,1183460.2240184757,-0.12670765581359283
2022-07-13-10:35,0.1777194254654136,1180590.38857185,-0.12670765581359283
2022-07-13-10:40,0.17657567433419336,1179240.0869794132,-0.12670765581359283
2022-07-13-10:45,0.17643484113032826,1179074.0108198377,-0.12670765581359283
2022-07-13-10:50,0.17795906118880964,1180871.1790775633,-0.12670765581359283
2022-07-13-10:55,0.1783829756806411,1181371.7674833604,-0.12670765581359283
2022-07-13-11:00,0.17736729985440955,1180171.876737335,-0.12670765581359283
2022-07-13-11:05,0.18072747154895039,1184137.4568722409,-0.12670765581359283
2022-07-13-11:10,0.1814434885143742,1184985.3193807553,-0.12670765581359283
2022-07-13-11:15,0.18094460318869227,1184394.1475937676,-0.12670765581359283
2022-07-13-11:20,0.18063302852116797,1184025.1203810133,-0.12670765581359283
2022-07-13-11:25,0.17904734319285093,1182147.6291192663,-0.12670765581359283
2022-07-13-11:30,0.1813716228537064,1184895.2708097568,-0.12670765581359283
2022-07-13-13:05,0.18469813536190496,1188836.8397490107,-0.12670765581359283
2022-07-13-13:10,0.18490870176136848,1189087.1688419064,-0.12670765581359283
2022-07-13-13:15,0.18397492372780155,1187976.8253636456,-0.12670765581359283
2022-07-13-13:20,0.18865079496019704,1193531.652026116,-0.12670765581359283
2022-07-13-13:25,0.18759360236924355,1192269.8592065254,-0.12670765581359283
2022-07-13-13:30,0.1878207270287982,1192540.653092395,-0.12670765581359283
2022-07-13-13:35,0.18699738570985155,1191558.7850981804,-0.12670765581359283
2022-07-13-13:40,0.18775234299470359,1192458.3610833196,-0.12670765581359283
2022-07-13-13:45,0.18962909509331624,1194696.309814991,-0.12670765581359283
2022-07-13-13:50,0.18753294878683252,1192192.0515578026,-0.12670765581359283
2022-07-13-13:55,0.18633768509547824,1190767.0676854544,-0.12670765581359283
2022-07-13-14:00,0.18776931058229746,1192471.8001684179,-0.12670765581359283
2022-07-13-14:05,0.1841063523635249,1188103.8257873366,-0.12670765581359283
2022-07-13-14:10,0.18345886112875703,1187334.5389741452,-0.12670765581359283
2022-07-13-14:15,0.18524494261133972,1189455.2152078378,-0.12670765581359283
2022-07-13-14:20,0.18384230766769255,1187786.843759084,-0.12670765581359283
2022-07-13-14:25,0.1826985462939532,1186428.2990469565,-0.12670765581359283
2022-07-13-14:30,0.18228687613703615,1185939.881922917,-0.12670765581359283
2022-07-13-14:35,0.1822612552723968,1185909.497117732,-0.12670765581359283
2022-07-13-14:40,0.18054052943218085,1183868.872001884,-0.12670765581359283
2022-07-13-14:45,0.1759405856641158,1178423.1417619127,-0.12670765581359283
