,cumulative_return,cumulative_capital,maxdd
2022-06-06-11:00,0.8611942000000007,861194.1999999998,-0.170527799999999
2022-06-06-11:05,0.8560124000000007,856012.3999999998,-0.170527799999999
2022-06-06-11:10,0.8630856000000007,863085.5999999996,-0.170527799999999
2022-06-06-11:15,0.8613355000000006,861335.4999999997,-0.170527799999999
2022-06-06-11:20,0.8663288000000006,866328.7999999997,-0.170527799999999
2022-06-06-11:25,0.8695068000000006,869506.7999999997,-0.170527799999999
2022-06-06-11:30,0.8392375000000005,839237.4999999998,-0.170527799999999
2022-06-06-13:05,0.8607970000000005,860796.9999999998,-0.170527799999999
2022-06-06-13:10,0.8899066000000004,889906.5999999997,-0.170527799999999
2022-06-06-13:15,0.8935498000000005,893549.7999999998,-0.170527799999999
2022-06-06-13:20,0.8886692000000004,888669.1999999997,-0.170527799999999
2022-06-06-13:25,0.8816412000000006,881641.1999999998,-0.170527799999999
2022-06-06-13:30,0.8860608000000006,886060.7999999998,-0.170527799999999
2022-06-06-13:35,0.8804168000000007,880416.7999999998,-0.170527799999999
2022-06-06-13:40,0.8815075000000007,881507.4999999998,-0.170527799999999
2022-06-06-13:45,0.8787900000000007,878789.9999999998,-0.170527799999999
2022-06-06-13:50,0.8853900000000007,885389.9999999998,-0.170527799999999
2022-06-06-13:55,0.8806477000000007,880647.6999999998,-0.170527799999999
2022-06-06-14:00,0.8805598000000008,880559.7999999999,-0.170527799999999
2022-06-06-14:05,0.8761557000000006,876155.6999999997,-0.170527799999999
2022-06-06-14:10,0.8723207000000007,872320.6999999997,-0.170527799999999
